year,problem,problemType,instance,solver,status,instanceType,lastObjValue,lastObjTime,totalTime
2013,on-call-rostering,MIN,10s-150d,chuffed-fd,S,sat,83.0,900.0,900.0
2013,on-call-rostering,MIN,10s-50d,chuffed-fd,S,sat,11.0,900.0,900.0
2013,on-call-rostering,MIN,20s-200d,chuffed-fd,S,sat,140.0,900.0,900.0
2013,on-call-rostering,MIN,4s-10d,chuffed-fd,C,sat,1.0,0.019,0.019
2013,on-call-rostering,MIN,4s-23d,chuffed-fd,C,sat,2.0,2.297,2.297
2013,pattern-set-mining,MAX,anneal-k1,chuffed-fd,C,sat,494.0,29.435,29.435
2013,pattern-set-mining,MAX,hypothyroid-k1,chuffed-fd,S,sat,2149.0,900.0,900.0
2013,pattern-set-mining,MAX,kr-vs-kp-k2,chuffed-fd,S,sat,515.0,900.0,900.0
2013,pattern-set-mining,MAX,splice-1-k1,chuffed-fd,S,sat,15.0,900.0,900.0
2013,pattern-set-mining,MAX,yeast-k2,chuffed-fd,S,sat,38.0,900.0,900.0
2013,pentominoes-int,SAT,02,chuffed-fd,S,sat,,,0.296
2013,pentominoes-int,SAT,04,chuffed-fd,S,sat,,,16.671
2013,pentominoes-int,SAT,05,chuffed-fd,S,sat,,,2.796
2013,pentominoes-int,SAT,06,chuffed-fd,S,sat,,,0.484
2013,pentominoes-int,SAT,07,chuffed-fd,S,sat,,,18.287
2013,proteindesign12,MIN,1HZ5.12p.19aa.usingEref_self,chuffed-fd,MZN,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.9aa.usingEref_self,chuffed-fd,MZN,,,,900.0
2013,proteindesign12,MIN,1PGB.11p.9aa.usingEref_self,chuffed-fd,MZN,,,,900.0
2013,proteindesign12,MIN,1UBI.13p.9aa.usingEref_self,chuffed-fd,MZN,,,,900.0
2013,proteindesign12,MIN,2TRX.11p.8aa.usingEref_self,chuffed-fd,MZN,,,,900.0
2013,radiation,MIN,i6-11,chuffed-fd,C,sat,895.0,0.678,0.678
2013,radiation,MIN,i6-7,chuffed-fd,C,sat,635.0,0.076,0.076
2013,radiation,MIN,i7-15,chuffed-fd,C,sat,1308.0,2.451,2.451
2013,radiation,MIN,i8-7,chuffed-fd,C,sat,1046.0,0.077,0.077
2013,radiation,MIN,i9-23,chuffed-fd,UNK,,,,900.0
2013,rcpsp,MIN,11,chuffed-fd,C,sat,77.0,3.36,3.36
2013,rcpsp,MIN,12,chuffed-fd,C,sat,38.0,12.855,12.855
2013,rcpsp,MIN,13,chuffed-fd,C,sat,78.0,6.984,6.984
2013,rcpsp,MIN,14,chuffed-fd,C,sat,131.0,14.313,14.313
2013,rcpsp,MIN,15,chuffed-fd,S,sat,303.0,900.0,900.0
2013,rubik,SAT,4-cube,chuffed-fd,S,sat,,,0.14
2013,rubik,SAT,5-cube,chuffed-fd,S,sat,,,0.246
2013,rubik,SAT,6-cube,chuffed-fd,S,sat,,,0.517
2013,rubik,SAT,7-cube,chuffed-fd,S,sat,,,1.796
2013,rubik,SAT,8-cube,chuffed-fd,S,sat,,,9.046
2013,vrp,MIN,A-n33-k6.vrp,chuffed-fd,S,sat,2306.0,900.0,900.0
2013,vrp,MIN,A-n63-k10.vrp,chuffed-fd,S,sat,5451.0,900.0,900.0
2013,vrp,MIN,B-n52-k7.vrp,chuffed-fd,S,sat,4104.0,900.0,900.0
2013,vrp,MIN,P-n16-k8.vrp,chuffed-fd,C,sat,450.0,62.428,62.428
2013,vrp,MIN,P-n51-k10.vrp,chuffed-fd,S,sat,2248.0,900.0,900.0
2013,black-hole,SAT,12,chuffed-free,S,sat,,,0.185
2013,black-hole,SAT,16,chuffed-free,S,sat,,,0.05
2013,black-hole,SAT,18,chuffed-free,S,sat,,,0.145
2013,black-hole,SAT,4,chuffed-free,S,sat,,,0.297
2013,black-hole,SAT,6,chuffed-free,C,unsat,,,0.025
2013,cargo,MIN,challenge04_1s_626,chuffed-free,MZN,,,,900.0
2013,cargo,MIN,challenge05_1s_954,chuffed-free,MZN,,,,900.0
2013,cargo,MIN,challenge07_1s_133,chuffed-free,MZN,,,,900.0
2013,cargo,MIN,challenge08_222f_3475,chuffed-free,MZN,,,,900.0
2013,cargo,MIN,challenge10_15966f_2060,chuffed-free,MZN,,,,900.0
2013,celar,MIN,CELAR6-SUB2,chuffed-free,S,sat,6622.0,900.0,900.0
2013,celar,MIN,CELAR6-SUB3,chuffed-free,S,sat,8811.0,900.0,900.0
2013,celar,MIN,CELAR7-SUB3,chuffed-free,S,sat,442043.0,900.0,900.0
2013,celar,MIN,graph11,chuffed-free,S,sat,496547.0,900.0,900.0
2013,celar,MIN,scen06,chuffed-free,S,sat,120902.0,900.0,900.0
2013,filters,MIN,ar_2_3,chuffed-free,C,sat,15.0,0.092,0.092
2013,filters,MIN,dct_2_2,chuffed-free,S,sat,18.0,900.0,900.0
2013,filters,MIN,dfq_1_1,chuffed-free,C,sat,4.0,0.018,0.018
2013,filters,MIN,ewf_2_1,chuffed-free,C,sat,21.0,0.036,0.036
2013,filters,MIN,fir_2_3,chuffed-free,C,sat,10.0,0.029,0.029
2013,fjsp,MIN,easy01,chuffed-free,MZN,,,,900.0
2013,fjsp,MIN,easy02,chuffed-free,MZN,,,,900.0
2013,fjsp,MIN,hard19,chuffed-free,MZN,,,,900.0
2013,fjsp,MIN,med04,chuffed-free,MZN,,,,900.0
2013,fjsp,MIN,med10,chuffed-free,MZN,,,,900.0
2013,ghoulomb,MIN,3-11-29,chuffed-free,MZN,,,,900.0
2013,ghoulomb,MIN,3-9-16,chuffed-free,MZN,,,,900.0
2013,ghoulomb,MIN,4-9-10,chuffed-free,MZN,,,,900.0
2013,ghoulomb,MIN,4-9-20,chuffed-free,MZN,,,,900.0
2013,ghoulomb,MIN,5-7-22,chuffed-free,MZN,,,,900.0
2013,javarouting,MIN,trip_6_3,chuffed-free,C,sat,67.0,29.202,29.202
2013,javarouting,MIN,trip_7_1,chuffed-free,C,sat,52.0,106.12,106.12
2013,javarouting,MIN,trip_7_2,chuffed-free,C,sat,70.0,91.623,91.623
2013,javarouting,MIN,trip_8_1,chuffed-free,S,sat,61.0,900.0,900.0
2013,javarouting,MIN,trip_8_5,chuffed-free,C,sat,54.0,246.715,246.715
2013,l2p,MIN,l2p1,chuffed-free,C,sat,6.0,0.196,0.196
2013,l2p,MIN,l2p12,chuffed-free,C,sat,5.0,0.221,0.221
2013,l2p,MIN,l2p13,chuffed-free,C,sat,6.0,0.541,0.541
2013,l2p,MIN,l2p16,chuffed-free,C,sat,7.0,1.507,1.507
2013,l2p,MIN,l2p2,chuffed-free,C,sat,8.0,4.063,4.063
2013,league,MIN,model15-4-3,chuffed-free,C,sat,290.0,0.075,0.075
2013,league,MIN,model20-5-4,chuffed-free,C,sat,185.0,0.253,0.253
2013,league,MIN,model30-8-4,chuffed-free,C,sat,479.0,1.485,1.485
2013,league,MIN,model40-5-11,chuffed-free,S,sat,264.0,900.0,900.0
2013,league,MIN,model55-13-15,chuffed-free,S,sat,3548.0,900.0,900.0
2013,mario,MAX,mario_easy_2,chuffed-free,C,sat,628.0,0.044,0.044
2013,mario,MAX,mario_easy_4,chuffed-free,C,sat,545.0,0.263,0.263
2013,mario,MAX,mario_n_medium_2,chuffed-free,C,sat,1053.0,189.123,189.123
2013,mario,MAX,mario_n_medium_4,chuffed-free,C,sat,832.0,65.826,65.826
2013,mario,MAX,mario_t_hard_1,chuffed-free,S,sat,4430.0,900.0,900.0
2013,nmseq,SAT,143,chuffed-free,S,sat,,,25.516
2013,nmseq,SAT,202,chuffed-free,S,sat,,,96.403
2013,nmseq,SAT,395,chuffed-free,UNK,,,,900.0
2013,nmseq,SAT,478,chuffed-free,UNK,,,,900.0
2013,nmseq,SAT,99,chuffed-free,S,sat,,,5.747
2013,nonogram,SAT,dom_06,chuffed-free,S,sat,,,0.029
2013,nonogram,SAT,dom_08,chuffed-free,S,sat,,,0.155
2013,nonogram,SAT,dom_10,chuffed-free,S,sat,,,0.38
2013,nonogram,SAT,dom_12,chuffed-free,S,sat,,,3.311
2013,nonogram,SAT,dom_14,chuffed-free,S,sat,,,24.685
2013,on-call-rostering,MIN,10s-150d,chuffed-free,S,sat,5.0,900.0,900.0
2013,on-call-rostering,MIN,10s-50d,chuffed-free,C,sat,0.0,1.012,1.012
2013,on-call-rostering,MIN,20s-200d,chuffed-free,S,sat,6.0,900.0,900.0
2013,on-call-rostering,MIN,4s-10d,chuffed-free,C,sat,1.0,0.023,0.023
2013,on-call-rostering,MIN,4s-23d,chuffed-free,C,sat,2.0,1.406,1.406
2013,pattern-set-mining,MAX,anneal-k1,chuffed-free,C,sat,494.0,1.764,1.764
2013,pattern-set-mining,MAX,hypothyroid-k1,chuffed-free,C,sat,2851.0,23.605,23.605
2013,pattern-set-mining,MAX,kr-vs-kp-k2,chuffed-free,S,sat,1084.0,900.0,900.0
2013,pattern-set-mining,MAX,splice-1-k1,chuffed-free,S,sat,322.0,900.0,900.0
2013,pattern-set-mining,MAX,yeast-k2,chuffed-free,S,sat,59.0,900.0,900.0
2013,pentominoes-int,SAT,02,chuffed-free,S,sat,,,0.299
2013,pentominoes-int,SAT,04,chuffed-free,S,sat,,,56.882
2013,pentominoes-int,SAT,05,chuffed-free,S,sat,,,6.435
2013,pentominoes-int,SAT,06,chuffed-free,S,sat,,,0.487
2013,pentominoes-int,SAT,07,chuffed-free,S,sat,,,54.188
2013,proteindesign12,MIN,1HZ5.12p.19aa.usingEref_self,chuffed-free,MZN,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.9aa.usingEref_self,chuffed-free,MZN,,,,900.0
2013,proteindesign12,MIN,1PGB.11p.9aa.usingEref_self,chuffed-free,MZN,,,,900.0
2013,proteindesign12,MIN,1UBI.13p.9aa.usingEref_self,chuffed-free,MZN,,,,900.0
2013,proteindesign12,MIN,2TRX.11p.8aa.usingEref_self,chuffed-free,MZN,,,,900.0
2013,radiation,MIN,i6-11,chuffed-free,C,sat,895.0,0.88,0.88
2013,radiation,MIN,i6-7,chuffed-free,C,sat,635.0,0.094,0.094
2013,radiation,MIN,i7-15,chuffed-free,C,sat,1308.0,4.461,4.461
2013,radiation,MIN,i8-7,chuffed-free,C,sat,1046.0,0.176,0.176
2013,radiation,MIN,i9-23,chuffed-free,S,sat,4356.0,900.0,900.0
2013,rcpsp,MIN,11,chuffed-free,C,sat,77.0,15.012,15.012
2013,rcpsp,MIN,12,chuffed-free,C,sat,38.0,22.9,22.9
2013,rcpsp,MIN,13,chuffed-free,C,sat,78.0,14.893,14.893
2013,rcpsp,MIN,14,chuffed-free,C,sat,131.0,95.361,95.361
2013,rcpsp,MIN,15,chuffed-free,S,sat,293.0,900.0,900.0
2013,rubik,SAT,4-cube,chuffed-free,S,sat,,,0.173
2013,rubik,SAT,5-cube,chuffed-free,S,sat,,,0.386
2013,rubik,SAT,6-cube,chuffed-free,S,sat,,,0.857
2013,rubik,SAT,7-cube,chuffed-free,S,sat,,,3.995
2013,rubik,SAT,8-cube,chuffed-free,S,sat,,,10.686
2013,vrp,MIN,A-n33-k6.vrp,chuffed-free,S,sat,1066.0,900.0,900.0
2013,vrp,MIN,A-n63-k10.vrp,chuffed-free,S,sat,2799.0,900.0,900.0
2013,vrp,MIN,B-n52-k7.vrp,chuffed-free,S,sat,1252.0,900.0,900.0
2013,vrp,MIN,P-n16-k8.vrp,chuffed-free,C,sat,450.0,152.617,152.617
2013,vrp,MIN,P-n51-k10.vrp,chuffed-free,S,sat,1395.0,900.0,900.0
2013,black-hole,SAT,12,cplex-free,UNK,,,,900.0
2013,black-hole,SAT,16,cplex-free,UNK,,,,900.0
2013,black-hole,SAT,18,cplex-free,UNK,,,,900.0
2013,black-hole,SAT,4,cplex-free,UNK,,,,900.0
2013,black-hole,SAT,6,cplex-free,C,unsat,,,26.931
2013,cargo,MIN,challenge04_1s_626,cplex-free,MZN,,,,900.0
2013,cargo,MIN,challenge05_1s_954,cplex-free,MZN,,,,900.0
2013,cargo,MIN,challenge07_1s_133,cplex-free,MZN,,,,900.0
2013,cargo,MIN,challenge08_222f_3475,cplex-free,MZN,,,,900.0
2013,cargo,MIN,challenge10_15966f_2060,cplex-free,MZN,,,,900.0
2013,celar,MIN,CELAR6-SUB2,cplex-free,S,sat,6281.0,900.0,900.0
2013,celar,MIN,CELAR6-SUB3,cplex-free,S,sat,9090.0,900.0,900.0
2013,celar,MIN,CELAR7-SUB3,cplex-free,S,sat,1463451.0,900.0,900.0
2013,celar,MIN,graph11,cplex-free,UNK,,,,900.0
2013,celar,MIN,scen06,cplex-free,UNK,,,,900.0
2013,filters,MIN,ar_2_3,cplex-free,C,sat,15.0,21.095,21.095
2013,filters,MIN,dct_2_2,cplex-free,S,sat,19.0,900.0,900.0
2013,filters,MIN,dfq_1_1,cplex-free,C,sat,4.0,0.052,0.052
2013,filters,MIN,ewf_2_1,cplex-free,C,sat,21.0,0.494,0.494
2013,filters,MIN,fir_2_3,cplex-free,C,sat,10.0,0.168,0.168
2013,fjsp,MIN,easy01,cplex-free,C,sat,253.0,71.11,71.11
2013,fjsp,MIN,easy02,cplex-free,MZN,,,,900.0
2013,fjsp,MIN,hard19,cplex-free,MZN,,,,900.0
2013,fjsp,MIN,med04,cplex-free,MZN,,,,900.0
2013,fjsp,MIN,med10,cplex-free,MZN,,,,900.0
2013,ghoulomb,MIN,3-11-29,cplex-free,MZN,,,,900.0
2013,ghoulomb,MIN,3-9-16,cplex-free,MZN,,,,900.0
2013,ghoulomb,MIN,4-9-10,cplex-free,UNK,,,,900.0
2013,ghoulomb,MIN,4-9-20,cplex-free,MZN,,,,900.0
2013,ghoulomb,MIN,5-7-22,cplex-free,MZN,,,,900.0
2013,javarouting,MIN,trip_6_3,cplex-free,UNK,,,,900.0
2013,javarouting,MIN,trip_7_1,cplex-free,UNK,,,,900.0
2013,javarouting,MIN,trip_7_2,cplex-free,UNK,,,,900.0
2013,javarouting,MIN,trip_8_1,cplex-free,UNK,,,,900.0
2013,javarouting,MIN,trip_8_5,cplex-free,UNK,,,,900.0
2013,l2p,MIN,l2p1,cplex-free,UNK,,,,900.0
2013,l2p,MIN,l2p12,cplex-free,C,sat,5.0,726.759,726.759
2013,l2p,MIN,l2p13,cplex-free,UNK,,,,900.0
2013,l2p,MIN,l2p16,cplex-free,S,sat,8.0,900.0,900.0
2013,l2p,MIN,l2p2,cplex-free,UNK,,,,900.0
2013,league,MIN,model15-4-3,cplex-free,C,sat,290.0,4.98,4.98
2013,league,MIN,model20-5-4,cplex-free,C,sat,185.0,217.994,217.994
2013,league,MIN,model30-8-4,cplex-free,C,sat,479.0,549.984,549.984
2013,league,MIN,model40-5-11,cplex-free,S,sat,563.0,900.0,900.0
2013,league,MIN,model55-13-15,cplex-free,UNK,,,,900.0
2013,mario,MAX,mario_easy_2,cplex-free,C,sat,628.0,187.705,187.705
2013,mario,MAX,mario_easy_4,cplex-free,C,sat,545.0,152.531,152.531
2013,mario,MAX,mario_n_medium_2,cplex-free,UNK,,,,900.0
2013,mario,MAX,mario_n_medium_4,cplex-free,UNK,,,,900.0
2013,mario,MAX,mario_t_hard_1,cplex-free,UNK,,,,900.0
2013,nmseq,SAT,143,cplex-free,UNK,,,,900.0
2013,nmseq,SAT,202,cplex-free,UNK,,,,900.0
2013,nmseq,SAT,395,cplex-free,UNK,,,,900.0
2013,nmseq,SAT,478,cplex-free,UNK,,,,900.0
2013,nmseq,SAT,99,cplex-free,S,sat,,,37.394
2013,nonogram,SAT,dom_06,cplex-free,S,sat,,,6.269
2013,nonogram,SAT,dom_08,cplex-free,S,sat,,,104.812
2013,nonogram,SAT,dom_10,cplex-free,S,sat,,,655.554
2013,nonogram,SAT,dom_12,cplex-free,S,sat,,,198.488
2013,nonogram,SAT,dom_14,cplex-free,S,sat,,,337.224
2013,on-call-rostering,MIN,10s-150d,cplex-free,S,sat,16.0,900.0,900.0
2013,on-call-rostering,MIN,10s-50d,cplex-free,C,sat,0.0,0.479,0.479
2013,on-call-rostering,MIN,20s-200d,cplex-free,UNK,,,,900.0
2013,on-call-rostering,MIN,4s-10d,cplex-free,C,sat,1.0,0.055,0.055
2013,on-call-rostering,MIN,4s-23d,cplex-free,C,sat,2.0,0.231,0.231
2013,pattern-set-mining,MAX,anneal-k1,cplex-free,C,sat,494.0,4.888,4.888
2013,pattern-set-mining,MAX,hypothyroid-k1,cplex-free,C,sat,2851.0,63.083,63.083
2013,pattern-set-mining,MAX,kr-vs-kp-k2,cplex-free,S,sat,713.0,900.0,900.0
2013,pattern-set-mining,MAX,splice-1-k1,cplex-free,S,sat,394.0,900.0,900.0
2013,pattern-set-mining,MAX,yeast-k2,cplex-free,S,sat,33.0,900.0,900.0
2013,pentominoes-int,SAT,02,cplex-free,MZN,,,,900.0
2013,pentominoes-int,SAT,04,cplex-free,MZN,,,,900.0
2013,pentominoes-int,SAT,05,cplex-free,MZN,,,,900.0
2013,pentominoes-int,SAT,06,cplex-free,MZN,,,,900.0
2013,pentominoes-int,SAT,07,cplex-free,MZN,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.19aa.usingEref_self,cplex-free,MZN,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.9aa.usingEref_self,cplex-free,MZN,,,,900.0
2013,proteindesign12,MIN,1PGB.11p.9aa.usingEref_self,cplex-free,MZN,,,,900.0
2013,proteindesign12,MIN,1UBI.13p.9aa.usingEref_self,cplex-free,MZN,,,,900.0
2013,proteindesign12,MIN,2TRX.11p.8aa.usingEref_self,cplex-free,MZN,,,,900.0
2013,radiation,MIN,i6-11,cplex-free,C,sat,895.0,0.218,0.218
2013,radiation,MIN,i6-7,cplex-free,C,sat,635.0,0.083,0.083
2013,radiation,MIN,i7-15,cplex-free,C,sat,1308.0,3.442,3.442
2013,radiation,MIN,i8-7,cplex-free,C,sat,1046.0,0.146,0.146
2013,radiation,MIN,i9-23,cplex-free,C,sat,4356.0,794.748,794.748
2013,rcpsp,MIN,11,cplex-free,S,sat,81.0,900.0,900.0
2013,rcpsp,MIN,12,cplex-free,C,sat,38.0,11.26,11.26
2013,rcpsp,MIN,13,cplex-free,C,sat,78.0,91.379,91.379
2013,rcpsp,MIN,14,cplex-free,S,sat,166.0,900.0,900.0
2013,rcpsp,MIN,15,cplex-free,UNK,,,,900.0
2013,rubik,SAT,4-cube,cplex-free,S,sat,,,3.949
2013,rubik,SAT,5-cube,cplex-free,S,sat,,,8.522
2013,rubik,SAT,6-cube,cplex-free,S,sat,,,78.365
2013,rubik,SAT,7-cube,cplex-free,S,sat,,,547.927
2013,rubik,SAT,8-cube,cplex-free,UNK,,,,900.0
2013,vrp,MIN,A-n33-k6.vrp,cplex-free,S,sat,742.0,900.0,900.0
2013,vrp,MIN,A-n63-k10.vrp,cplex-free,UNK,,,,900.0
2013,vrp,MIN,B-n52-k7.vrp,cplex-free,S,sat,755.0,900.0,900.0
2013,vrp,MIN,P-n16-k8.vrp,cplex-free,C,sat,450.0,1.082,1.082
2013,vrp,MIN,P-n51-k10.vrp,cplex-free,UNK,,,,900.0
2013,black-hole,SAT,12,fzn2smt-free,S,sat,,,64.406
2013,black-hole,SAT,16,fzn2smt-free,S,sat,,,188.483
2013,black-hole,SAT,18,fzn2smt-free,S,sat,,,370.452
2013,black-hole,SAT,4,fzn2smt-free,UNK,,,,900.0
2013,black-hole,SAT,6,fzn2smt-free,C,unsat,,,1.207
2013,cargo,MIN,challenge04_1s_626,fzn2smt-free,UNK,,,,900.0
2013,cargo,MIN,challenge05_1s_954,fzn2smt-free,UNK,,,,900.0
2013,cargo,MIN,challenge07_1s_133,fzn2smt-free,UNK,,,,900.0
2013,cargo,MIN,challenge08_222f_3475,fzn2smt-free,UNK,,,,900.0
2013,cargo,MIN,challenge10_15966f_2060,fzn2smt-free,UNK,,,,900.0
2013,celar,MIN,CELAR6-SUB2,fzn2smt-free,S,sat,10209.0,900.0,900.0
2013,celar,MIN,CELAR6-SUB3,fzn2smt-free,S,sat,8856.0,900.0,900.0
2013,celar,MIN,CELAR7-SUB3,fzn2smt-free,UNK,,,,900.0
2013,celar,MIN,graph11,fzn2smt-free,S,sat,340284.0,900.0,900.0
2013,celar,MIN,scen06,fzn2smt-free,S,sat,111165.0,900.0,900.0
2013,filters,MIN,ar_2_3,fzn2smt-free,C,sat,15.0,0.43,0.43
2013,filters,MIN,dct_2_2,fzn2smt-free,S,sat,21.0,900.0,900.0
2013,filters,MIN,dfq_1_1,fzn2smt-free,C,sat,4.0,0.103,0.103
2013,filters,MIN,ewf_2_1,fzn2smt-free,C,sat,21.0,0.502,0.502
2013,filters,MIN,fir_2_3,fzn2smt-free,C,sat,10.0,0.285,0.285
2013,fjsp,MIN,easy01,fzn2smt-free,C,sat,253.0,10.975,10.975
2013,fjsp,MIN,easy02,fzn2smt-free,C,sat,11.0,338.071,338.071
2013,fjsp,MIN,hard19,fzn2smt-free,MZN,,,,900.0
2013,fjsp,MIN,med04,fzn2smt-free,MZN,,,,900.0
2013,fjsp,MIN,med10,fzn2smt-free,UNK,,,,900.0
2013,ghoulomb,MIN,3-11-29,fzn2smt-free,UNK,,,,900.0
2013,ghoulomb,MIN,3-9-16,fzn2smt-free,C,sat,44.0,311.671,311.671
2013,ghoulomb,MIN,4-9-10,fzn2smt-free,C,sat,44.0,21.162,21.162
2013,ghoulomb,MIN,4-9-20,fzn2smt-free,UNK,,,,900.0
2013,ghoulomb,MIN,5-7-22,fzn2smt-free,UNK,,,,900.0
2013,javarouting,MIN,trip_6_3,fzn2smt-free,C,sat,67.0,252.326,252.326
2013,javarouting,MIN,trip_7_1,fzn2smt-free,S,sat,52.0,900.0,900.0
2013,javarouting,MIN,trip_7_2,fzn2smt-free,S,sat,70.0,900.0,900.0
2013,javarouting,MIN,trip_8_1,fzn2smt-free,S,sat,124.0,900.0,900.0
2013,javarouting,MIN,trip_8_5,fzn2smt-free,S,sat,93.0,900.0,900.0
2013,l2p,MIN,l2p1,fzn2smt-free,C,sat,6.0,1.846,1.846
2013,l2p,MIN,l2p12,fzn2smt-free,C,sat,5.0,54.69,54.69
2013,l2p,MIN,l2p13,fzn2smt-free,C,sat,6.0,21.093,21.093
2013,l2p,MIN,l2p16,fzn2smt-free,C,sat,7.0,4.383,4.383
2013,l2p,MIN,l2p2,fzn2smt-free,C,sat,8.0,63.638,63.638
2013,league,MIN,model15-4-3,fzn2smt-free,C,sat,290.0,7.544,7.544
2013,league,MIN,model20-5-4,fzn2smt-free,C,sat,185.0,44.895,44.895
2013,league,MIN,model30-8-4,fzn2smt-free,S,sat,480.0,900.0,900.0
2013,league,MIN,model40-5-11,fzn2smt-free,S,sat,271.0,900.0,900.0
2013,league,MIN,model55-13-15,fzn2smt-free,UNK,,,,900.0
2013,mario,MAX,mario_easy_2,fzn2smt-free,C,sat,628.0,0.781,0.781
2013,mario,MAX,mario_easy_4,fzn2smt-free,C,sat,545.0,2.267,2.267
2013,mario,MAX,mario_n_medium_2,fzn2smt-free,S,sat,604.0,900.0,900.0
2013,mario,MAX,mario_n_medium_4,fzn2smt-free,S,sat,799.0,900.0,900.0
2013,mario,MAX,mario_t_hard_1,fzn2smt-free,UNK,,,,900.0
2013,nmseq,SAT,143,fzn2smt-free,UNK,,,,900.0
2013,nmseq,SAT,202,fzn2smt-free,UNK,,,,900.0
2013,nmseq,SAT,395,fzn2smt-free,UNK,,,,900.0
2013,nmseq,SAT,478,fzn2smt-free,UNK,,,,900.0
2013,nmseq,SAT,99,fzn2smt-free,UNK,,,,900.0
2013,nonogram,SAT,dom_06,fzn2smt-free,S,sat,,,0.196
2013,nonogram,SAT,dom_08,fzn2smt-free,S,sat,,,0.638
2013,nonogram,SAT,dom_10,fzn2smt-free,S,sat,,,3.858
2013,nonogram,SAT,dom_12,fzn2smt-free,S,sat,,,19.723
2013,nonogram,SAT,dom_14,fzn2smt-free,S,sat,,,27.84
2013,on-call-rostering,MIN,10s-150d,fzn2smt-free,S,sat,102.0,900.0,900.0
2013,on-call-rostering,MIN,10s-50d,fzn2smt-free,S,sat,48.0,900.0,900.0
2013,on-call-rostering,MIN,20s-200d,fzn2smt-free,S,sat,50.0,900.0,900.0
2013,on-call-rostering,MIN,4s-10d,fzn2smt-free,C,sat,1.0,0.113,0.113
2013,on-call-rostering,MIN,4s-23d,fzn2smt-free,C,sat,2.0,28.069,28.069
2013,pattern-set-mining,MAX,anneal-k1,fzn2smt-free,C,sat,494.0,21.346,21.346
2013,pattern-set-mining,MAX,hypothyroid-k1,fzn2smt-free,C,sat,2851.0,305.905,305.905
2013,pattern-set-mining,MAX,kr-vs-kp-k2,fzn2smt-free,S,sat,76.0,900.0,900.0
2013,pattern-set-mining,MAX,splice-1-k1,fzn2smt-free,S,sat,0.0,900.0,900.0
2013,pattern-set-mining,MAX,yeast-k2,fzn2smt-free,S,sat,-104.0,900.0,900.0
2013,pentominoes-int,SAT,02,fzn2smt-free,UNK,,,,900.0
2013,pentominoes-int,SAT,04,fzn2smt-free,UNK,,,,900.0
2013,pentominoes-int,SAT,05,fzn2smt-free,UNK,,,,900.0
2013,pentominoes-int,SAT,06,fzn2smt-free,UNK,,,,900.0
2013,pentominoes-int,SAT,07,fzn2smt-free,UNK,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.19aa.usingEref_self,fzn2smt-free,MZN,,,,900.0
2013,proteindesign12,MIN,1HZ5.12p.9aa.usingEref_self,fzn2smt-free,MZN,,,,900.0
2013,proteindesign12,MIN,1PGB.11p.9aa.usingEref_self,fzn2smt-free,MZN,,,,900.0
2013,proteindesign12,MIN,1UBI.13p.9aa.usingEref_self,fzn2smt-free,MZN,,,,900.0
2013,proteindesign12,MIN,2TRX.11p.8aa.usingEref_self,fzn2smt-free,MZN,,,,900.0
2013,radiation,MIN,i6-11,fzn2smt-free,C,sat,895.0,481.203,481.203
2013,radiation,MIN,i6-7,fzn2smt-free,C,sat,635.0,13.33,13.33
2013,radiation,MIN,i7-15,fzn2smt-free,S,sat,1868.0,900.0,900.0
2013,radiation,MIN,i8-7,fzn2smt-free,C,sat,1046.0,172.984,172.984
2013,radiation,MIN,i9-23,fzn2smt-free,UNK,,,,900.0
2013,rcpsp,MIN,11,fzn2smt-free,C,sat,77.0,28.447,28.447
2013,rcpsp,MIN,12,fzn2smt-free,C,sat,38.0,25.133,25.133
2013,rcpsp,MIN,13,fzn2smt-free,C,sat,78.0,17.924,17.924
2013,rcpsp,MIN,14,fzn2smt-free,S,sat,131.0,900.0,900.0
2013,rcpsp,MIN,15,fzn2smt-free,S,sat,335.0,900.0,900.0
2013,rubik,SAT,4-cube,fzn2smt-free,S,sat,,,1.699
2013,rubik,SAT,5-cube,fzn2smt-free,S,sat,,,2.241
2013,rubik,SAT,6-cube,fzn2smt-free,S,sat,,,3.048
2013,rubik,SAT,7-cube,fzn2smt-free,S,sat,,,4.666
2013,rubik,SAT,8-cube,fzn2smt-free,S,sat,,,8.62
2013,vrp,MIN,A-n33-k6.vrp,fzn2smt-free,S,sat,2542.0,900.0,900.0
2013,vrp,MIN,A-n63-k10.vrp,fzn2smt-free,S,sat,5760.0,900.0,900.0
2013,vrp,MIN,B-n52-k7.vrp,fzn2smt-free,UNK,,,,900.0
2013,vrp,MIN,P-n16-k8.vrp,fzn2smt-free,S,sat,760.0,900.0,900.0
2013,vrp,MIN,P-n51-k10.vrp,fzn2smt-free,S,sat,2396.0,900.0,900.0
2013,black-hole,SAT,12,g12_fd-fd,S,sat,,,317.229
2013,black-hole,SAT,16,g12_fd-fd,UNK,,,,900.0
2013,black-hole,SAT,18,g12_fd-fd,UNK,,,,900.0
2013,black-hole,SAT,4,g12_fd-fd,UNK,,,,900.0
2013,black-hole,SAT,6,g12_fd-fd,C,unsat,,,0.286
